,VISIT_AREA_NM,output,tourist_id,weighted_similarity,tourist_x,tourist_address_x,theme2,star,Like,scrap,telephone_x,소개,주요목적,평균 소요 시간,상세 정보,경사도(난이도),X_COORD,Y_COORD,요금 정보,편의시설,장소 특성,평일_시작,평일_끝,주말_시작,주말_끝,category,category_match,score
242,라온골프클럽,0.7976176689422414,CONT_000000000500169,0.6781470389979477,라온골프클럽,제주특별자치도 제주시 한경면 용금로 998,"['커플', '친구', '액티비티', '골프', '체험', '레저/체험', '어트랙션']",5.0,2.0,1.0,(+82) 064-795-8000,타이거우즈가 격찬하고 콜린 몽고메리가 설계한 제주서부의 명품 골프클럽,,1.7794117647058822,"연중무휴, 구정 및 추석은 별도 공지 / 경기가능시간: 일출시간부터 일몰시간까지 / 예약실: 토,일요일,공휴일 휴무",,126.2796233,33.34055282,"유료,월별, 요일별 요금이 상이하니 홈페이지 확인 요망","공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,음료대,유도 및 안내시설,경보 및 피난시설",,08:30:00,17:30:00,08:30:00,17:30:00,레저스포츠,0.0,0.7378823539700945
245,동백동산,0.7975808813093991,CONT_000000000500156,0.6781732371508742,동백동산,제주특별자치도 제주시 조천읍 선흘리 산 12,"['걷기/등산', '휴식/힐링', '맑음', '겨울', '자연경관', '동백', '언택트', '2022_마을산책_봄', 'Moment_봄']",4.0,6.0,147.0,(+82) 064-784-9445,조천읍 선흘리에 위치한 동백동산은 제주 생태체험관광의 또 다른 명소이다. 화산 폭발 후 흘러내린 용암이 쪼개지면서 형성된 곶자왈은 넓은 연못이 만들어지기에 어려운 구조다. 하지만 용암이 식을 때 부서지지 않고 판형으로 남아있는 지형에서는 물이 빠져 내려가지 않고 고여 있게 된다. 이를 ‘파호이호이용암’이라 부르며 제주에서는 동백동산이 유일하다.,,1.569672131147541,"해설 프로그램 운영 (10:00~14:00 당일 예약 불가)/ 이용시간 : 동절기(11~3월)09:00~17:00 (입장마감16:00) / 하절기(4~10월)09:00~18:00 입장마감(16:00) *일몰시간에 따라 변동 / 설날,추석 당일 휴무, 오전 9시 이전 입장 가능하나 일출 후 이용권장",,126.7060581,33.51615346,,"공용주차장,화장실,음료대,유도 및 안내시설",,09:00:00,18:00:00,09:00:00,18:00:00,자연관광지,0.0,0.7378770592301367
42,캐릭파크,0.8000701777983908,CNTS_000000000022721,0.6756806343011847,캐릭파크,제주특별자치도 제주시 조천읍 선교로 266,"['실내', '테마공원', '아이', '비.눈', '흐림', '사계절', '실내관광지', '어린이', '어트랙션']",,4.0,45.0,(+82) 064-784-3500,캐릭터와 놀이를 통해 과학적원리를 깨우치는 국내최초캐릭터 종합전시장,,1.8,"캐릭파크 리뉴얼중으로 관람불가 (운영재개일정 미정), 다희연 족욕카페는 정상운영중",,126.7005655,33.47955699,,"공용주차장,화장실",,10:00:00,18:00:00,10:00:00,18:00:00,테마파크,0.0,0.7378754060497879
250,도두항,0.7975195685879953,CNTS_000000000022529,0.6781538434832939,도두항,제주특별자치도 제주시 도공로 2,"['부모', '커플', '혼자', '친구', '아이', '맑음', '휴식/힐링', '어린이']",5.0,0.0,12.0,(+82) --,제주공항과 가까운 낚시하기 좋은 포구,,1.569672131147541,,,126.46655,33.50739799,,,,,,,,자연관광지,0.0,0.7378367060356446
244,동백포레스트,0.7975931438536799,CNTS_200000000008003,0.6780008463570857,동백포레스트,서귀포시 남원읍 신례리 1767,"['커플', '친구', '맑음', '경관/포토', '겨울', '자연경관', '동백', '포토스팟']",5.0,5.0,183.0,(+82),사진찍기 좋은 신례리 동백나무 군락지,,1.569672131147541,이용시간 변동 가능성 있으므로 방문 전 유선 확인 필수,,126.6361981,33.30030815,,,,09:00:00,17:30:00,09:00:00,17:30:00,자연관광지,0.0,0.7377969951053828
41,캔디원,0.8000824403426716,CNTS_200000000008312,0.6753100905268401,캔디원,제주특별자치도 제주시 조천읍 선교로 384,"['체험', '아이', '수제캔디', '실내관광지', '어린이', '어트랙션']",,1.0,58.0,(+82) 064-784-5260,"국내 최대 수제 캔디 브랜드로 꼽히는 캔디원은 사탕이 생겨난 유래와 종류, 제작 과정 등을 알아보고 직접 만들어 보는 색다른 체험을 하는 곳이다. 물론 제품 구입도 가능하다. 사탕을 좋아하는 사람에게 캔디원은 참새 방앗간이나 다름없다.",,1.8,"연중무휴, 09:00 ~ 18:00 (체험 접수 마감 16:00)",,126.7077502,33.47129381,"유료,입장료 무료, 체험비 유료 (네이버 예약) / 6~7세 캔디컷팅: 15,000원, 8~15세 수제캔디만들기: 25,000원",,,09:00:00,18:00:00,09:00:00,18:00:00,테마파크,0.0,0.7376962654347559
116,원앙폭포,0.7991627495216155,CNTS_000000000019594,0.676042300656426,원앙폭포,제주특별자치도 서귀포시 돈내코로 137,"['폭포', '커플', '경관/포토', '여름', '자연경관', '포토스팟']",5.0,7.0,320.0,(+82) 064-733-1584,금슬 좋은 원앙 한 쌍이 살았다고 전해져오는 곳,물놀이,1.569672131147541,,,126.5813297,33.30017689,,공용주차장,,,,,,자연관광지,0.0,0.7376025250890208
133,에이스서프,0.7989542862688428,CNTS_300000000015871,0.6762091644543197,에이스서프,제주특별자치도 제주시 구좌읍 월정7길 62-1,"['구좌읍', '월정리', '서핑', '이색체험']",,0.0,1.0,(+82) 070-4248-6296,서핑 초보자도 즐길 수 있는 체험장,,2.5,,중,126.7956486,33.55567483,유료,,실외,10:00:00,19:00:00,10:00:00,19:00:00,레저스포츠,0.0,0.7375817253615813
83,제주센트럴파크,0.7995674134828802,CONT_000000000500552,0.6754630414189147,제주센트럴파크,제주특별자치도 제주시 조천읍 비자림로 606,"['테마공원', '아이', '봄', '어린이', '무장애관광']",4.0,0.0,245.0,(+82) 064-782-7720,오감만족 체험과 세계여행을 한 번에 하는 복합테마파크,공연/전시,1.5,"연중무휴, 10:00~19:00(18:00 입장마감) / 이용요금 : 성인 10,000원, 청소년 7,000원, 어린이 5,000원",하,126.6743997,33.43345506,"유료,성인 10,000원, 청소년 7,000원, 어린이 5,000원","공용주차장,현금결제,카드결제,화장실,편의점,경보 및 피난시설",실외,10:00:00,19:00:00,10:00:00,19:00:00,자연관광지,0.0,0.7375152274508974
204,비블리아성서식물원,0.7980836456249097,CNTS_000000000019444,0.6768908324529891,비블리아성서식물원,제주특별자치도 제주시 한림읍 조성로 17,"['수목원', '테마공원', '흐림', '맑음', '실내관광지', '어트랙션']",,0.0,10.0,(+82) 064-796-1130,식물을 통한 복음전파와 기독교 문화 산업에 기여하고자 한립음에 조성된 식물원,,1.569672131147541,하절기 18:00까지 운영,,126.2749866,33.35618118,,"공용주차장,현금결제,카드결제,화장실,유도 및 안내시설,경보 및 피난시설",,09:00:00,17:00:00,09:00:00,17:00:00,자연관광지,0.0,0.7374872390389494
273,낙타트래킹,0.7972375300695382,CNTS_000000000022171,0.6774147830996724,낙타트래킹,제주특별자치도 서귀포시 표선면 번영로 2564-21,"['액티비티', '친구', '커플', '체험', '레저/체험', '어트랙션']",5.0,1.0,123.0,(+82) 064-787-2256,"kbs 인간극장, sbs 동물농장, kbs 배틀트립, 생생정보통, vj특공대, 굿모닝대한민국, sbs 좋은아침, kbs 귀농이 대박이다 등 다수 출연",,1.7794117647058822,연중무휴,,126.7786436,33.40269826,"유료,성인, 청소년, 어린이 15,000원 / 36개월 미만 무료",,,09:00:00,17:00:00,09:00:00,17:00:00,레저스포츠,0.0,0.7373261565846053
220,바릇스파,0.7978874449164178,CNTS_200000000010697,0.6766718584423378,바릇스파,제주특별자치도 제주시 한림읍 한림로 392 3층,"['스파', '필링', '어트랙션']",1.0,4.0,20.0,(+82) 064-799-8133,사람들은 보통 떠오르는 일출 앞에 서면 소망을 빌거나 앞으로의 각오를 다짐하고는 한다. 반면에 붉은 노을을 바라볼 때는 평소 일상에 지쳐있던 긴장을 내려놓고 분위기에 취한다. 제주시 애월읍 신엄리 신엄포구 앞 해안도로는 해질 무렵 드라이브하기 좋은 코스 중 하나. 이곳에 일상생활에 지친 사람들의 마음과 영혼을 잠시 쉬어가게 해 주는 아늑한 공간이 있다. 제주어로 바다를 뜻하는 ‘바릇’을 붙인 바릇스파가 그 곳이다. 작은 숲 너머 해안도로와 애월 바다가 보이는 올레리조트 단지 안에 위치한 바릇스파는 공간도 아늑한 분위기가 느껴진다.,,1.8,"주요체험 : 바릇하늘, 바릇봄(임산부전용케어), 바릇꽃, 부모님을 위한 효도프로그램",,126.2444114,33.39707538,,,,,,,,테마파크,0.0,0.7372796516793778
276,김서프제주,0.7972007424366959,CNTS_200000000010193,0.6771909178900376,김서프제주,제주특별자치도 서귀포시 색달로81번길 39,"['서핑', '중문', '해양스포츠', '체험', '수상레저', '레저/체험', '어트랙션']",,3.0,6.0,(+82) 064-739-6355,제주도에서 가장 아름다운 중문색달해변에서 진행되는 서핑강습!,,2.5,"물때에 따라 강습시간이 정해지며, 매일 강습가능한 시간이 상이함. 서핑강습은 총 3시간 진행되며 , 1시간30분(지상+수중강습) 1시간 30분(프리서핑) 으로 이뤄짐. 태풍 및 강습진행이 불가할정도의 기상악화 시 휴무.",중,126.414994,33.25075199,"유료,30,000 ~ 200,000","공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점",실외,06:00:00,18:00:00,06:00:00,18:00:00,레저스포츠,0.0,0.7371958301633668
120,우도,0.7991136993444925,CONT_000000000500477,0.6751327860375934,우도,제주특별자치도 제주시 우도면 삼양고수물길 1,"['제주여행', '제주동쪽가볼만한곳', '성산항', '땅콩', '전기자전거', '해변', '제주바다', '서빈백사', '하고수동']",5.0,246.0,2874.0,(+82) 064-782-5671,소가 누워있는 형상을 하고 있는 제주의 가장 큰 부속섬,"체험,포토스팟,기타,등산,물놀이",1.5,"우도 외부차량(렌터카, 전세버스) 반입 제한(2025. 7. 31.까지). 단, 1~3급 장애인과 만 65세 이상 노약자, 임산부, 만 6세 미만의 영유아를 동반하는 경우와 우도에 숙박하는 관광객이 탄 렌터카는 반입 가능",상,126.9348907,33.47296642,"유료,일반 입장료 : 1.000원 / 장애인 무료 (선박료 별도)","공용주차장,화장실,편의점,음료대",실내+실외,00:00:00,00:00:00,00:00:00,00:00:00,자연관광지,0.0,0.737123242691043
43,카페유주,0.8000579152541101,CNTS_200000000013053,0.6741327023193687,카페유주,제주특별자치도 제주시 한림읍 한림상로 17,"['한림', '디저트카페', '흑당라떼', '노키즈존', '치즈케이크', '까눌레', '음식', '카페', '홍차', '아메리카노', '카페라떼', '바닐라라떼', '진저라떼', '라떼', '에이드', '차']",,0.0,3.0,(+82) 0507-1319-1393,제주시 한림에 위치한 카페유주는 12세 미만의 아이는 출입이 어려운 노키즈존이며 애견을 동반하여 입장이 가능해 반려동물과 함께 다양한 음료와 디저트를 먹으며 여유를 즐길 수 있다.,,1.8,"매주 수요일, 목요일 정기휴무 / 소형견, 중형견, 대형견 입장가능 / 반려견 동반 시 목줄, 가슴줄 필수 / 마킹하는 반려견을 매너벨트 착용",,126.2572599,33.40545658,,"공용주차장,화장실,무료 WIFI",,11:00:00,18:00:00,11:00:00,18:00:00,테마파크,0.0,0.7370953087867393
294,곽지해수욕장,0.7969800166396425,CONT_000000000500056,0.6771547992573356,곽지해수욕장,제주특별자치도 제주시 애월읍 애월원당길 (곽지리),"['해수욕장', '일몰', '곽지', '곽지해수욕장', '제주해수욕장', '제주바다', '곽지리', '물놀이', '바다']",5.0,31.0,646.0,(+82) 064-728-3985,시원한 용천수를 뿜어내는 노천탕이 있는 곳,,1.569672131147541,"여름 해수욕장 개장 : 2024.6.24~8.31 10:00~19:00 (곽지 종합상황실: 064-728-3985~6) / 소형견, 중형견, 대형견 입장가능 / 동물보호법에 따라 목줄·가슴줄 길이 2미터 이내로 유지 리드줄 / 배변봉투 필수, 입욕불가 / 제주특별자치도 해수욕장 개장기간, 시간 및 이용수칙 등 고시에 따름",,126.3046732,33.45065751,,"공용주차장,화장실,편의점,음료대,유도 및 안내시설",,,,,,자연관광지,0.0,0.737067407948489
77,제주오름승마랜드,0.7996409887485647,CNTS_000000000021985,0.6741717642666658,제주오름승마랜드,제주특별자치도 제주시 조천읍 번영로 1734-15,"['제주여행', '제주액티비티', '승마', '오름', '숲길', '먹이주기', '힐링', '제주체험', '실외관광지']",1.0,1.0,30.0,(+82) 064-782-1224,"영화 속 한 장면처럼, 말을 타고 숲을 거니는 ‘제주오름승마랜드’",,1.5,"16:00 입장 마감, 12:00~13:00 휴게시간",,126.7124342,33.44851939,"유료,코스별 상이(20,000원~95,000원)","공용주차장,현금결제,카드결제,화장실",실외,09:00:00,17:00:00,09:00:00,17:00:00,레저스포츠,0.0,0.7369063765076153
67,제주항공우주박물관,0.7997636141913721,CONT_000000000500578,0.673981218818019,제주항공우주박물관,제주특별자치도 서귀포시 안덕면 녹차분재로 218 항곡우주박물관,"['실내', '미술/박물관', '아이', '비.눈', '겨울', '우수관광사업체', '실내관광지', '문화관광', '박물관', '어트랙션']",5.0,13.0,652.0,(+82) 064-800-2000,제주항공우주박물관은 항공 기술과 우주를 꿈꾸는 사람들에게 무한한 상상력을 심어준다. 하늘을 날고자 했던 라이트 형제의 수많은 도전과 미래 행성을 세우는 일까지 마음껏 상상의 나래를 펼칠 수 있다.,공연/전시,1.5,"입장마감 오후 5시 / 휴관일 : 매월 세번째 월요일 (단, 해당 월요일이 공휴일인 경우 공휴일 다음의 첫 번째 평일), 전시해설 (한국어) 사전예약 불가, 현장 신청 (회당 30인까지 신청 가능) / (외국어) 영어,중국어,일본어 / 방문 3일전까지 사전 전화예약 필수",,126.2996871,33.3042428,"유료,성인 10,000원, 청소년 9,000원, 어린이.경로인 8,000원 중증장애인무료.",,실내+실외,09:00:00,18:00:00,09:00:00,18:00:00,"전시회, 박물관 등 문화시설",0.0,0.7368724165046956
228,만장굴,0.7977893445621718,CONT_000000000500182,0.6757437985057326,만장굴,제주특별자치도 제주시 구좌읍 만장굴길 182,"['동굴', '경관/포토', '아이', '흐림', '여름', '자연경관', '포토스팟', '어린이', '유네스코']",4.0,72.0,2042.0,(+82) 064-710-7903,"세계적인 규모의 용암동굴, 유네스코 지정 세계자연유산",,1.569672131147541,"매월 첫째주 수요일 휴무, 17:00 입장마감",,126.7693513,33.52793252,"유료,입장료 일반 4,000원, 청소년.어린이 2,000원, 경로자.장애인 무료.","공용주차장,현금결제,카드결제,화장실,무료 WIFI,편의점,음료대",,09:00:00,18:00:00,09:00:00,18:00:00,자연관광지,0.0,0.7367665715339522
243,돼지굽는정원,0.7976054063979606,CNTS_200000000007650,0.675605986499759,돼지굽는정원,제주특별자치도 제주시 한림읍 협재2길 8-7,"['흑돼지', '흑돼지집', '목살', '오겹살', '야외바베큐', '음식', '흑돼지구이', '돼지구이', '냉면', '볶음밥', '해물라면', '라면', '식당', '흑돼지오겹살', '김치찌개', '흑돼지김치찌개', '비빔냉면', '물냉면', '치즈볶음밥', '누룽지탕', '된장찌개', '한치']",,0.0,13.0,(+82) 0507-1371-7531,제주시 한림읍에 위치한 반려동물과 함께 야외 바비큐를 즐길 수 있는 음식점,,1.8,"연중무휴 / 소형견, 중형견, 대형견 입장가능 / 18:00이전 까지 방문하시는 예약손님만 반려견동반 글램핑존에서 식사가능 네이버 사전 예약 필수",,126.2410838,33.39186913,,"공용주차장,현금결제,카드결제,화장실,무료 WIFI",,11:30:00,22:00:00,11:30:00,22:00:00,테마파크,0.0,0.7366056964488599
185,새연교,0.798316633966244,CONT_000000000500312,0.6742424742541789,새연교,제주특별자치도 서귀포시 서홍동 707-4,"['밤', '경관/포토', '커플', '맑음', '포토스팟', '무장애관광']",5.0,16.0,544.0,(+82) 064-760-3471,"새섬으로 가는 통로, '새'로운 인'연'을 만들어가는 다리",,1.569672131147541,"이용시간 : 시간 제한없으나 조명 점등시간 있음 * 새연교 점등시간: 하절기, 동절기 관계없이 일몰 후~23:30, * 새섬 이용시간: 일출~22:00 (별도 입장마감 시간없으나, 보안등 22:00 소등) / 소형견, 중형견, 대형견 입장 가능 / 동물보호법에 따라 목줄 또는 가슴줄 2미터 이내로 유지 / 배변봉투 필수",,126.558886,33.23853254,,"공용주차장,화장실,편의점,음료대,유도 및 안내시설",,,,,,자연관광지,0.0,0.7362795541102114
