명칭,전화번호,주소,위도,경도,주차 가능,조리 가능,픽업서비스,부대 시설,객실명,객실크기,기준인원,비수기주말최소,비수기주중최소,성수기,id
하얀언덕,010-3665-8201,제주특별자치도 서귀포시 표선면 민속해안로 351,33.3115200069,126.8339727197,가능,불가,불가,"TV, 공용부엌, 드라이기, 목욕시설, 바베큐장, 세면도구, 세미나실, 세탁실, 취사용품, 카페",205호,18.0,3.0,100000.0,100000.0,136753.1692827222,292
하얀언덕,010-3665-8201,제주특별자치도 서귀포시 표선면 민속해안로 351,33.3115200069,126.8339727197,가능,불가,불가,"TV, 공용부엌, 드라이기, 목욕시설, 바베큐장, 세면도구, 세미나실, 세탁실, 카페",201호,12.0,3.0,70000.0,70000.0,95727.21849790552,293
하얀언덕,010-3665-8201,제주특별자치도 서귀포시 표선면 민속해안로 351,33.3115200069,126.8339727197,가능,불가,불가,"TV, 공용부엌, 드라이기, 목욕시설, 바베큐장, 세면도구, 세미나실, 세탁실, 취사용품, 카페",204호,14.0,3.0,70000.0,70000.0,95727.21849790552,294
하얀언덕,010-3665-8201,제주특별자치도 서귀포시 표선면 민속해안로 351,33.3115200069,126.8339727197,가능,불가,불가,"TV, 공용부엌, 드라이기, 목욕시설, 바베큐장, 세면도구, 세미나실, 세탁실, 카페",202호,14.0,3.0,150000.0,150000.0,205129.7539240833,295
하얀언덕,010-3665-8201,제주특별자치도 서귀포시 표선면 민속해안로 351,33.3115200069,126.8339727197,가능,불가,불가,"TV, 공용부엌, 드라이기, 목욕시설, 바베큐장, 세면도구, 세미나실, 세탁실, 카페",101호,8.0,2.0,90000.0,90000.0,123077.8523544499,296
카이 호스텔,064-796-2428,제주특별자치도 제주시 한림읍 협재2길 10,33.3921266889,126.2413195468,가능,불가,불가,"TV, 골프 연습장, 공용PC실, 드라이기, 목욕시설, 바베큐장, 셀프 세탁실, 식당, 야외 수영장, 취사용품","한실, 양실",15.0,2.0,90000.0,80000.0,130000.0,297
카이 호스텔,064-796-2428,제주특별자치도 제주시 한림읍 협재2길 10,33.3921266889,126.2413195468,가능,불가,불가,"TV, 골프 연습장, 공용PC실, 드라이기, 목욕시설, 바베큐장, 셀프 세탁실, 식당, 야외 수영장, 취사용품",트윈룸,18.0,3.0,100000.0,90000.0,170000.0,298
카이 호스텔,064-796-2428,제주특별자치도 제주시 한림읍 협재2길 10,33.3921266889,126.2413195468,가능,불가,불가,"TV, 골프 연습장, 공용PC실, 드라이기, 목욕시설, 바베큐장, 셀프 세탁실, 식당, 야외 수영장, 취사용품",디럭스룸,22.0,4.0,150000.0,140000.0,190000.0,299
카이 호스텔,064-796-2428,제주특별자치도 제주시 한림읍 협재2길 10,33.3921266889,126.2413195468,가능,불가,불가,"TV, 골프 연습장, 공용PC실, 드라이기, 목욕시설, 바베큐장, 셀프 세탁실, 식당, 야외 수영장, 취사용품",패밀리룸,28.0,5.0,170000.0,160000.0,220000.0,300
카이 호스텔,064-796-2428,제주특별자치도 제주시 한림읍 협재2길 10,33.3921266889,126.2413195468,가능,불가,불가,"TV, 골프 연습장, 공용PC실, 드라이기, 목욕시설, 바베큐장, 셀프 세탁실, 식당, 야외 수영장, 취사용품",스위트 트윈룸,18.0,4.0,130000.0,120000.0,170000.0,301
포도호텔,064-792-5200,제주특별자치도 서귀포시 안덕면 산록남로 863,33.3136960332,126.3900000445,가능,불가,불가,"TV, 드라이기, 레스토랑, 목욕시설, 세면도구, 웨딩홀, 트래킹코스, 포도갤러리",디럭스 양실,18.0,2.0,880000.0,880000.0,1203427.889687955,302
포도호텔,064-792-5200,제주특별자치도 서귀포시 안덕면 산록남로 863,33.3136960332,126.3900000445,가능,불가,불가,"TV, 드라이기, 레스토랑, 목욕시설, 세면도구, 욕조, 웨딩홀, 트래킹코스, 포도갤러리",디럭스 한실,18.0,2.0,935000.0,935000.0,1278642.132793452,303
포도호텔,064-792-5200,제주특별자치도 서귀포시 안덕면 산록남로 863,33.3136960332,126.3900000445,가능,불가,불가,"TV, 드라이기, 레스토랑, 목욕시설, 세면도구, 웨딩홀, 트래킹코스, 포도갤러리",로얄 스위트 양실,40.0,4.0,1760000.0,1760000.0,2406855.77937591,304
포도호텔,064-792-5200,제주특별자치도 서귀포시 안덕면 산록남로 863,33.3136960332,126.3900000445,가능,불가,불가,"TV, 드라이기, 레스토랑, 목욕시설, 세면도구, 욕조, 웨딩홀, 트래킹코스, 포도갤러리",로얄 스위트 한실,40.0,4.0,1870000.0,1870000.0,2557284.265586904,305
포도호텔,064-792-5200,제주특별자치도 서귀포시 안덕면 산록남로 863,33.3136960332,126.3900000445,가능,불가,불가,"TV, 드라이기, 레스토랑, 목욕시설, 세면도구, 욕조, 웨딩홀, 트래킹코스, 포도갤러리",프리지덴셜 스위트,60.0,2.0,7700000.0,7700000.0,10529994.03476961,306
가름게스트하우스,064-739-4499,제주특별자치도 서귀포시 법환하로9번길 10,33.2365870334,126.5123383804,가능,불가,불가,"TV, 공용세탁실&화장실, 공용주방, 드라이기, 라운지, 목욕시설, 세면도구, 올레미니문고",더블룸,13.0,2.0,55000.0,55000.0,65000.0,307
가름게스트하우스,064-739-4499,제주특별자치도 서귀포시 법환하로9번길 10,33.2365870334,126.5123383804,가능,불가,불가,"TV, 공용세탁실&화장실, 공용주방, 드라이기, 라운지, 목욕시설, 세면도구, 올레미니문고",트윈룸,13.0,2.0,55000.0,55000.0,65000.0,308
가름게스트하우스,064-739-4499,제주특별자치도 서귀포시 법환하로9번길 10,33.2365870334,126.5123383804,가능,불가,불가,"공용세탁실&화장실, 공용주방, 드라이기, 라운지, 목욕시설, 세면도구, 올레미니문고",다인실,13.0,3.0,70000.0,70000.0,80000.0,309
가름게스트하우스,064-739-4499,제주특별자치도 서귀포시 법환하로9번길 10,33.2365870334,126.5123383804,가능,불가,불가,"공용세탁실&화장실, 공용주방, 드라이기, 라운지, 목욕시설, 세면도구, 올레미니문고",트리플룸,13.0,2.0,70000.0,70000.0,80000.0,310
노을담은뜨락,010-5258-4993,제주특별자치도 서귀포시 대정읍 노을해안로 416,33.2562936895,126.1903769911,있음,가능,불가,"TV, 드라이기, 목욕시설, 바베큐장, 취사용품",살랑살랑,20.0,2.0,114000.0,104000.0,155898.6129823033,311
노을담은뜨락,010-5258-4993,제주특별자치도 서귀포시 대정읍 노을해안로 416,33.2562936895,126.1903769911,있음,가능,불가,"TV, 드라이기, 목욕시설, 바베큐장, 취사용품",소곤소곤,12.0,2.0,79000.0,69000.0,108035.0037333505,312
노을담은뜨락,010-5258-4993,제주특별자치도 서귀포시 대정읍 노을해안로 416,33.2562936895,126.1903769911,있음,가능,불가,"TV, 드라이기, 목욕시설, 바베큐장, 욕조, 취사용품",스파,20.0,2.0,129000.0,119000.0,176411.5883747116,313
노을담은뜨락,010-5258-4993,제주특별자치도 서귀포시 대정읍 노을해안로 416,33.2562936895,126.1903769911,있음,가능,불가,"TV, 드라이기, 목욕시설, 바베큐장, 취사용품",두근두근,12.0,2.0,79000.0,69000.0,108035.0037333505,314
노을담은뜨락,010-5258-4993,제주특별자치도 서귀포시 대정읍 노을해안로 416,33.2562936895,126.1903769911,있음,가능,불가,"TV, 드라이기, 목욕시설, 바베큐장, 욕조, 취사용품",스파,24.0,2.0,134000.0,124000.0,183249.2468388477,315
호텔제이엠(HotelJM),064-747-6767,제주특별자치도 제주시 삼무로1길 10-7,33.4903974992,126.4887597098,가능,불가,불가,"TV, 드라이기, 세면도구",디럭스 트윈,10.0,2.0,100000.0,80000.0,100000.0,316
호텔제이엠(HotelJM),064-747-6767,제주특별자치도 제주시 삼무로1길 10-7,33.4903974992,126.4887597098,가능,불가,불가,"TV, 드라이기, 세면도구",온돌,12.0,4.0,120000.0,100000.0,120000.0,317
호텔제이엠(HotelJM),064-747-6767,제주특별자치도 제주시 삼무로1길 10-7,33.4903974992,126.4887597098,가능,불가,불가,"TV, 드라이기, 세면도구",스탠다드 트윈,7.0,2.0,80000.0,70000.0,80000.0,318
THE BAY 제주리조트 (더베이 제주리조트),064-732-8500,제주특별자치도 서귀포시 문필로35번길 46,33.2412266967,126.5934979109,불가,가능,불가,"TV, 드라이기, 레스토랑 / 바베큐장, 목욕시설, 세면도구, 수영장 / 잔디정원 / 해변 산책로 / 세미나실, 취사용품",가든디럭스,15.0,2.0,120000.0,100000.0,130000.0,319
THE BAY 제주리조트 (더베이 제주리조트),064-732-8500,제주특별자치도 서귀포시 문필로35번길 46,33.2412266967,126.5934979109,불가,가능,불가,"TV, 드라이기, 레스토랑 / 바베큐장, 목욕시설, 세면도구, 수영장 / 잔디정원 / 해변 산책로 / 세미나실, 취사용품",오션디럭스,23.0,4.0,150000.0,140000.0,170000.0,320
THE BAY 제주리조트 (더베이 제주리조트),064-732-8500,제주특별자치도 서귀포시 문필로35번길 46,33.2412266967,126.5934979109,불가,가능,불가,"TV, 드라이기, 레스토랑 / 바베큐장, 목욕시설, 세면도구, 수영장 / 잔디정원 / 해변 산책로 / 세미나실, 취사용품",더베이패밀리,47.0,7.0,320000.0,300000.0,350000.0,321
THE BAY 제주리조트 (더베이 제주리조트),064-732-8500,제주특별자치도 서귀포시 문필로35번길 46,33.2412266967,126.5934979109,불가,가능,불가,"TV, 드라이기, 레스토랑 / 바베큐장, 목욕시설, 세면도구, 수영장 / 잔디정원 / 해변 산책로 / 세미나실, 취사용품",스카이디럭스,17.0,2.0,130000.0,120000.0,150000.0,322
THE BAY 제주리조트 (더베이 제주리조트),064-732-8500,제주특별자치도 서귀포시 문필로35번길 46,33.2412266967,126.5934979109,불가,가능,불가,"TV, 드라이기, 레스토랑 / 바베큐장, 목욕시설, 세면도구, 수영장 / 잔디정원 / 해변 산책로 / 세미나실, 취사용품",오션패밀리,26.0,4.0,150000.0,140000.0,170000.0,323
THE BAY 제주리조트 (더베이 제주리조트),064-732-8500,제주특별자치도 서귀포시 문필로35번길 46,33.2412266967,126.5934979109,불가,가능,불가,"TV, 드라이기, 레스토랑 / 바베큐장, 목욕시설, 세면도구, 수영장 / 잔디정원 / 해변 산책로 / 세미나실, 취사용품",그랑데패밀리,40.0,5.0,320000.0,300000.0,350000.0,324
밀라노모텔,064-733-5421,제주특별자치도 서귀포시 솔동산로10번길 2(서귀동),33.2439814775,126.563819864,가능,불가,불가,"TV, 드라이기, 목욕시설, 세면도구",트윈,10.0,2.0,50000.0,50000.0,68376.58464136109,325
밀라노모텔,064-733-5421,제주특별자치도 서귀포시 솔동산로10번길 2(서귀동),33.2439814775,126.563819864,가능,불가,불가,"TV, 드라이기, 목욕시설, 세면도구",더블,10.0,2.0,50000.0,50000.0,68376.58464136109,326
비울채울,064-732-0388,제주특별자치도 서귀포시 검은여로130번길 73(보목동),33.2492729704,126.5896341759,가능,가능,불가,"TV, 게임기, 드라이기, 바베큐장, 세면도구, 수영장, 스파, 취사용품",애견동반 가능,10.0,2.0,90000.0,70000.0,150000.0,327
비울채울,064-732-0388,제주특별자치도 서귀포시 검은여로130번길 73(보목동),33.2492729704,126.5896341759,가능,가능,불가,"TV, 게임기, 드라이기, 바베큐장, 세면도구, 수영장, 스파, 취사용품",오렌지2 / 오렌지3,28.0,4.0,200000.0,150000.0,360000.0,328
비울채울,064-732-0388,제주특별자치도 서귀포시 검은여로130번길 73(보목동),33.2492729704,126.5896341759,가능,가능,불가,"TV, 게임기, 드라이기, 바베큐장, 세면도구, 수영장, 스파, 취사용품",애견동반가능,14.0,2.0,120000.0,80000.0,230000.0,329
비울채울,064-732-0388,제주특별자치도 서귀포시 검은여로130번길 73(보목동),33.2492729704,126.5896341759,가능,가능,불가,"게임기, 바베큐장, 수영장, 스파",애견동반가능,10.0,2.0,90000.0,70000.0,150000.0,330
비울채울,064-732-0388,제주특별자치도 서귀포시 검은여로130번길 73(보목동),33.2492729704,126.5896341759,가능,가능,불가,"TV, 게임기, 드라이기, 바베큐장, 세면도구, 수영장, 스파, 취사용품",블루베리2 / 블루베리3,20.0,3.0,150000.0,100000.0,260000.0,331
비울채울,064-732-0388,제주특별자치도 서귀포시 검은여로130번길 73(보목동),33.2492729704,126.5896341759,가능,가능,불가,"TV, 게임기, 드라이기, 바베큐장, 세면도구, 수영장, 스파, 취사용품",망고2 / 망고3,14.0,2.0,160000.0,110000.0,270000.0,332
샤론의집,010-8676-5948,제주특별자치도 서귀포시 성산읍 금백조로131번길 177-1,33.4306042484,126.8441691131,가능,가능,불가,"TV, 드라이기, 목욕시설, 바베큐장, 세면도구, 취사용품",[B동] 104호,8.0,2.0,50000.0,50000.0,60000.0,333
샤론의집,010-8676-5948,제주특별자치도 서귀포시 성산읍 금백조로131번길 177-1,33.4306042484,126.8441691131,가능,가능,불가,"TV, 드라이기, 목욕시설, 바베큐장, 세면도구, 취사용품",[C동] 102호,8.0,2.0,50000.0,50000.0,60000.0,334
샤론의집,010-8676-5948,제주특별자치도 서귀포시 성산읍 금백조로131번길 177-1,33.4306042484,126.8441691131,가능,가능,불가,"TV, 드라이기, 목욕시설, 바베큐장, 세면도구, 취사용품",[C동] 103호,8.0,2.0,45000.0,45000.0,55000.0,335
샤론의집,010-8676-5948,제주특별자치도 서귀포시 성산읍 금백조로131번길 177-1,33.4306042484,126.8441691131,가능,가능,불가,"TV, 드라이기, 목욕시설, 바베큐장, 세면도구, 취사용품",[A동] 201호,18.0,5.0,70000.0,70000.0,80000.0,336
샤론의집,010-8676-5948,제주특별자치도 서귀포시 성산읍 금백조로131번길 177-1,33.4306042484,126.8441691131,가능,가능,불가,"TV, 드라이기, 목욕시설, 바베큐장, 세면도구, 취사용품",[B동] 102호,28.0,7.0,120000.0,120000.0,130000.0,337
샤론의집,010-8676-5948,제주특별자치도 서귀포시 성산읍 금백조로131번길 177-1,33.4306042484,126.8441691131,가능,가능,불가,"TV, 드라이기, 목욕시설, 바베큐장, 세면도구, 취사용품",[C동] 201호,18.0,4.0,70000.0,70000.0,80000.0,338
샤론의집,010-8676-5948,제주특별자치도 서귀포시 성산읍 금백조로131번길 177-1,33.4306042484,126.8441691131,가능,가능,불가,"TV, 드라이기, 목욕시설, 바베큐장, 세면도구, 취사용품",[A동] 101호,35.0,10.0,180000.0,180000.0,190000.0,339
샤론의집,010-8676-5948,제주특별자치도 서귀포시 성산읍 금백조로131번길 177-1,33.4306042484,126.8441691131,가능,가능,불가,"TV, 드라이기, 목욕시설, 바베큐장, 세면도구, 취사용품",[B동] 101호,28.0,7.0,110000.0,110000.0,120000.0,340
샤론의집,010-8676-5948,제주특별자치도 서귀포시 성산읍 금백조로131번길 177-1,33.4306042484,126.8441691131,가능,가능,불가,"TV, 드라이기, 목욕시설, 바베큐장, 세면도구, 취사용품",[C동] 101호,35.0,10.0,180000.0,180000.0,190000.0,341
샤론의집,010-8676-5948,제주특별자치도 서귀포시 성산읍 금백조로131번길 177-1,33.4306042484,126.8441691131,가능,가능,불가,"TV, 드라이기, 목욕시설, 바베큐장, 세면도구, 취사용품",[B동] 103호,8.0,2.0,45000.0,45000.0,55000.0,342
제주 메이플호텔 [한국관광 품질인증/Korea Quality],064-745-6775~6776,제주특별자치도 제주시 원노형3길 41 메이플호텔,33.4865589227,126.4817104098,가능,불가,불가,"TV, 드라이기, 목욕시설, 세면도구, 없음, 욕조",패밀리,15.0,4.0,160000.0,150000.0,170000.0,343
제주 메이플호텔 [한국관광 품질인증/Korea Quality],064-745-6775~6776,제주특별자치도 제주시 원노형3길 41 메이플호텔,33.4865589227,126.4817104098,가능,불가,불가,"TV, 드라이기, 목욕시설, 세면도구, 없음, 욕조",트윈,7.0,2.0,100000.0,90000.0,110000.0,344
제주 메이플호텔 [한국관광 품질인증/Korea Quality],064-745-6775~6776,제주특별자치도 제주시 원노형3길 41 메이플호텔,33.4865589227,126.4817104098,가능,불가,불가,"TV, 드라이기, 목욕시설, 세면도구, 없음, 욕조",더블,6.0,2.0,90000.0,80000.0,100000.0,345
호텔레오,064-754-7000,제주특별자치도 제주시 삼무로 14(연동),33.489753118,126.4882625456,가능,불가,불가,"TV, 드라이기, 레스토랑 헤라(2F), 목욕시설, 미팅룸, 세면도구, 세미나실",Superior Triple,17.0,3.0,115000.0,115000.0,157266.1446751305,346
호텔레오,064-754-7000,제주특별자치도 제주시 삼무로 14(연동),33.489753118,126.4882625456,가능,불가,불가,"TV, 드라이기, 레스토랑 헤라(2F), 목욕시설, 미팅룸, 세면도구, 세미나실",Wooden Floor,17.0,2.0,140000.0,140000.0,191454.436995811,347
