tourist_id,tourist_x,tourist_address_x,theme2,star,Like,scrap,telephone_x,소개,주요목적,평균 소요 시간,상세 정보,경사도(난이도),X_COORD,Y_COORD,요금 정보,편의시설,장소 특성,평일_시작,평일_끝,주말_시작,주말_끝,category,img_url
CNTS_000000000018726,제주올레 14-1코스,제주특별자치도 서귀포시 안덕면 서광리 산 50-22,"['올레', '걷기', '친구', '혼자', '봄', '자연경관', '도보여행', '도보']",3.0,0,20,(+82) 064-762-2190,‘곶자왈’로 통하는 올레 14-1코스,,1.569672131147541,,,126.28868100963,33.3049180687935,,,,,,,,자연관광지,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202112/14/4033f4e2-7b63-411a-a123-6201fad39939.jpg
CNTS_000000000019520,제주올레 16코스,제주특별자치도 제주시 애월읍 고내리 1111-2,"['올레', '걷기/등산', '친구', '혼자', '가을', '자연경관', '도보여행', '도보']",5.0,1,68,(+82) 064-762-2190,애월 해안도로와 제주 오름의 아름다움을 함께 즐기다,,1.569672131147541,,,126.337847791249,33.4669082672378,,,,,,,,자연관광지,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202112/15/b65c45dc-cee8-4d67-bfb6-0a0840a60dd5.jpg
CNTS_000000000020314,제주올레 21코스,제주특별자치도 제주시 구좌읍 하도리 3204-1,"['올레', '걷기/등산', '친구', '혼자', '봄', '가을', '자연경관', '도보여행', '도보']",5.0,4,22,(+82) 064-762-2190,"제주 동부의 바다, 마을, 오름을 한 번에 체험할 수 있는 코스",,1.569672131147541,,,126.864316096804,33.5226740931334,,,,,,,,자연관광지,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201910/01/9b14d822-4129-438c-bcd8-85a13f939113.jpg
CNTS_000000000020231,제주올레 2코스,제주특별자치도 서귀포시 성산읍 고성리 2563-3,"['올레', '걷기/등산', '친구', '봄', '가을', '자연경관', '도보여행', '도보']",3.0,3,33,(+82) 064-762-2190,광치기해변에서 온평포구 까지,,1.569672131147541,,,126.896952901533,33.433643180024,,,,,,,,자연관광지,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201908/14/8805858c-e133-43b9-b2f8-fb687f88fef9.jpg
CNTS_200000000008895,차귀도유람선,제주특별자치도 제주시 한경면 노을해안로 1163 차귀도유람선,"['차귀도', '유람선', '둘레길', '차귀도유람선', '섬여행', '자연경관', '체험', '도보여행', '도보', '어트랙션', '반려동물', '반려동물동반입장', '반려동물동반_관광지']",4.0,2,18,(+82) 064-738-5355,"섬속의 섬 차귀도 둘레길 탐방과 수월봉, 차귀도의 절경 유람을 동시에 즐길 수 있는 유람선","등산,해양스포츠,체험",1.5,"연중 무휴(기상악화나 업체사정에 의해 변경가능) 사전 전화예약 필수(정기노선 아님) / 운영허가시간 : 일출 30분 전 ~ 일몰 30분 후 / 휠체어 및 유모차 이용불가 / 소형견, 중형견, 대형견 입장 가능 / 동물보호법에 따라 목줄 또는 가슴줄 2미터 이내로 유지 / 배변봉투 필수 / 유람선 탑승 시 보호자가 안고 있거나 케이지 또는 가방에 넣어야 함 / 5kg 이상 사전 문의",하,126.1654839,33.30891732,"유료,성인, 청소년 18,000원 / 소인 13,000원(24개월~초등학교 6학년까지) /24개월미만 무료","공용주차장,화장실,무료 WIFI,흡연구역,편의점,유도 및 안내시설",실내+실외,,,,,자연관광지,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201907/03/6f9ddbc8-de92-4bfa-b776-74d2dbbdf836.JPG
CONT_000000000500624,초콜릿랜드,제주특별자치도 서귀포시 중문관광로110번길 15,"['실내', '테마공원', '아이', '비.눈', '겨울', '사계절', '실내관광지', '어린이', '어트랙션']",4.0,4,150,(+82) 064-738-1197,"초콜릿을 테마로 만든 전시관, 초콜렛 만들기 체험 가능",,1.4776119402985075,매주 화요일 휴관/ 17:30 입장 마감,,126.4134525,33.24940041,"유료,성인 3,000원, 청소년2,000원, 소인 2,000원 (네이버 예약: 초콜릿체험 10,000원, 마카롱만들기 13,000원)","공용주차장,현금결제,카드결제,화장실,음료대,유도 및 안내시설,경보 및 피난시설",,10:00:00,18:00:00,10:00:00,18:00:00,"전시회, 박물관 등 문화시설",https://api.cdn.visitjeju.net/photomng/thumbnailpath/202112/15/6688dbc4-4fa9-4499-99b1-3b5f3cb5fb97.JPG
CNTS_000000000021492,추사 유배길 - 3코스 사색의 길,제주특별자치도 서귀포시 안덕면 향교로 165-17,"['걷기/등산', '봄', '가을', '문화관광', '도보여행', '도보', '어트랙션']",5.0,3,20,(+82) --,추사가 제자들과 함께 사색을 즐기며 시름을 잊었던 길,,1.569672131147541,,,126.288484123083,33.2392901258219,,,,,,,,자연관광지,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/4a39f9b7-552a-44ae-b5dd-377bece6d4e4.jpg
CNTS_000000000018467,추사적거지,제주특별자치도 서귀포시 대정읍 추사로 44,"['친구', '아이', '문화유적지', '문화관광', '역사유적', '어린이', '어트랙션', '무장애관광']",5.0,1,43,(+82) 064-760-3406,추사 김정희의 예술혼이 남아 있는 곳,,1.21875,연중무휴(17시 30분까지 입장),,126.278493950861,33.2497961434763,무료,"공용주차장,엘리베이터",,09:00:00,18:00:00,09:00:00,18:00:00,역사유적지,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202112/15/f0fff565-93a7-4b9e-8466-d441eef76bf8.jpg
CNTS_000000000021971,카페희상,제주특별자치도 서귀포시 표선면 표선동서로 324-18,"['카페', '커피', '땅콩라떼', '아이스크림', '음식', '티라미수', '아메리카노', '차', '브런치', '에스프레소', '에스프레소마키아또', '에스프레소더블', '카푸치노', '카페모카', '카페라떼', '바닐라라떼', '연유라떼', '초코라떼', '라떼', '캐모마일', '홍차', '청귤차', '유자차', '장미차', '꿀차', '케이크', '크로아상', '팥빙수', '샌드위치', '크로와상샌드위치']",5.0,0,18,(+82) 010-5660-4409,표선 바다를 바라보며 느긋하게 쉬어가기,,1.569672131147541,"매주 수요일 정기 휴무 / 소형견, 중형견, 대형견 입장 가능 / 고양이 상주 / 실내(1층만 이용 가능)는 케이지 및 가방 장착 필수 / 실외는 리드줄 권장",,126.838218757624,33.3299500519973,,"공용주차장,무료 WIFI,화장실",,08:00:00,20:00:00,08:00:00,20:00:00,자연관광지,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201910/04/0d491243-3584-4bba-afdd-aa5bcf1fab17.jpg
CNTS_000000000020301,클럽나인브릿지,제주특별자치도 서귀포시 안덕면 광평로 34-156,"['골프', '액티비티', '체험', '레저/체험', '어트랙션']",5.0,0,4,(+82) 064-793-9999,명성에 품격을 더한 회원제 골프장,,1.569672131147541,"매달 1, 3번째 월요일 휴무",,126.404250168607,33.3403726049988,,"공용주차장,현금결제,카드결제,화장실,무료 WIFI,음료대,유도 및 안내시설,경보 및 피난시설",,06:30:00,16:00:00,06:30:00,16:00:00,자연관광지,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201907/25/03c1b132-9b6a-46f9-b8c1-c35a40e0f83a.jpg
CNTS_000000000020989,태흥포구,제주특별자치도 서귀포시 남원읍 태흥리,"['부모', '커플', '혼자', '친구', '휴식/힐링', '해변', '자연경관']",5.0,0,8,(+82) --,잔잔한 바다와 함께 걷는 길,,1.569672131147541,연중무휴,,126.741584924955,33.2901401164293,,공용주차장,,,,,,자연관광지,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/9bc1c46e-8daf-445b-b30f-5f54ab927953.jpg
CONT_000000000500652,토끼섬,제주특별자치도 제주시 구좌읍 하도리,"['도보', '휴식', '부모', '친구', '커플', '혼자', '안개/흐림', '맑음', '봄', '여름', '가을', '겨울', '중/장년', '청년', '노년', '자연경관', '섬속의섬']",5.0,2,60,(+82) 064-710-6656,우리나라 유일의 문주란 자생지,,1.569672131147541,,,126.883021484083,33.5187514629657,,,,,,,,자연관광지,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201907/29/6ed1ab72-1f98-4611-ac98-e8dcbce76713.jpg
CNTS_000000000022724,피규어뮤지엄 제주,제주특별자치도 서귀포시 안덕면 한창로 243,"['실내', '테마공원', '아이', '비.눈', '흐림', '겨울', '실내관광지', '어린이', '어트랙션']",5.0,7,237,(+82) 064-792-2244,"국내 최대규모의 피규어 뮤지엄, 피규어 취향저격 기프트샵",,1.4776119402985075,이용시간 : 연중무휴 09:30~18:00 (입장마감 17:30),,126.3553565,33.28190641,"유료,성인 개인 12,000, 성인 단체 10,000, 청소년 개인 10,000, 청소년 단체 8,000, 어린이 개인 9,000, 어린이 단체 7,000, 노인 개인 9,000, 노인 단체 7,000",공용주차장,,09:30:00,18:00:00,09:30:00,18:00:00,"전시회, 박물관 등 문화시설",https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/7c8e7d88-1b60-4030-8862-34bc0cf6f042.jpg
CONT_000000000500678,하멜기념비,제주특별자치도 서귀포시 안덕면 사계리 112-3,"['문화유적지', '가을', '문화관광', '역사유적']",5.0,3,34,(+82) 064-760-6304,하멜의 공덕과 네덜란드와 한국간의 우호증진의 증표로 세워진 기념비,,1.21875,,,126.314630553022,33.2334821266939,,"공용주차장,음료대,유도 및 안내시설,경보 및 피난시설",,,,,,역사유적지,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202112/15/abe788ac-3b70-463b-aae4-479f691f61a3.jpg
CNTS_000000000020371,하예포구,제주특별자치도 서귀포시 하예동,"['포구', '해변', '문화유적지', '여름', '자연경관', '역사유적']",4.0,1,4,(+82) --,진황 등대에서 바라보는 송악산과 형제섬,,1.569672131147541,,,126.3753614,33.2339559,,공용주차장,,,,,,자연관광지,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/694172e7-3890-46bb-831c-7929f08d2f13.jpg
CNTS_300000000013009,하우스오브레퓨즈,제주특별자치도 제주시 애월읍 하소로 735,"['제주여행', '제주도놀거리', '미디어아트', '애월', '오션뷰', '전시', '에릭오', '실내전시', '오페라']",5.0,0,1,(+82) 070-5173-8819,20여년간 제주 애월 숲속에 버려진 폐건물에 새생명을 불어넣은 복합문화공간,"체험,공연/전시,포토스팟,기타",2.5,연중무휴 10:00-21:00,하,126.396034482354,33.4192920702216,"유료,","공용주차장,현금결제,카드결제,화장실,흡연구역,음료대,유도 및 안내시설,경보 및 피난시설,엘리베이터",실내+실외,10:00:00,21:00:00,10:00:00,21:00:00,자연관광지,https://api.cdn.visitjeju.net/thumbnail/photomng/imgpath/202405/08/04c7c73e-9f26-469b-acfe-2b76b865b1a7.jpg
CNTS_000000000018798,화순금모래해수욕장 담수풀장,제주특별자치도 서귀포시 안덕면 화순리 776-8,"['제주바다', '제주해수욕장', '담수풀장', '화순금모래해수욕장', '담수풀장', '제주담수풀장', '제주도해변', '제주도풀장', '제주수영장']",3.0,3,22,(+82) 064-760-4991,풍부한 용천수를 이용한 담수 수영장,"해양스포츠,체험,물놀이",1.569672131147541,개장기간 2024년 7월1일~ 8월 31일,하,126.335648464354,33.2396158073822,무료,화장실,실외,09:00:00,17:30:00,09:00:00,17:30:00,자연관광지,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202112/15/324acf1d-6e72-41f8-8868-6f1f04ec4271.jpg
CNTS_200000000007496,화조원,제주특별자치도 제주시 애월읍 애원로 804,"['아이', '동물', '체험', '실내관광지', '어린이', '어트랙션', '어린이동물농장', '우수관광사업체']",5.0,3,116,(+82) 064-799-9988,다양한 새들과 작은 동물들과 교감할 수 있는 공간.,,1.569672131147541,동절기(11월~3월) 09:00 ~ 17:30 (발권마감 16:30) 하절기(4월~10월) 09:00 ~ 18:00 (발권마감 17:00),,126.3719794,33.41112841,"유료,성인 18,000원, 청소년 16,000원, 어린이.노인 14,000원, 국가유공자 10,000원",공용주차장,,,,,,자연관광지,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202409/09/7deb315f-278e-4a01-990f-2f142e51a048.jpg
CNTS_000000000022158,휘닉스 제주 유민 아르누보 뮤지엄,제주특별자치도 서귀포시 성산읍 섭지코지로 107,"['예술', '실내', '미술/박물관', '비.눈', '사계절', '실내관광지', '문화관광', '미술관', '어트랙션']",5.0,5,79,(+82) 064-731-7791,유민 아르누보 뮤지엄은 1890년대부터 약 20년간 유럽 전역에서 일어났던 공예&디자인 운동인 아르누보의 유리 공예 작품을 전시하고 있다.,공연/전시,1.0,"매달 1번째 화요일 정기 휴무 / 국경일, 명절 연휴 정상 운영 / 17:00 매표 마감",하,126.926442688389,33.4260423785235,"유료,어른 12,000원, 청소년.어린이 9,000원, 경로.장애인 9,000원 / 오디오 가이드 1,000원 / 휘닉스제주 로비 앞 셔틀버스 무료","공용주차장,현금결제,카드결제,화장실",실내+실외,09:00:00,18:00:00,09:00:00,18:00:00,"전시회, 박물관 등 문화시설",https://api.cdn.visitjeju.net/photomng/thumbnailpath/202111/11/9af381b6-93bf-4351-a7ec-4795df4ab3c7.jpg
CNTS_000000000019595,1112도로,제주특별자치도 제주시 명림로 584 (봉개동),"['산', '드라이브', '흐림', '자연경관']",5.0,4,144,(+82) --,‘대한민국에서 가장 아름다운 도로' 중 하나로 길 양 옆으로 하늘로 곧게 뻗은 삼나무들이 병풍처럼 펼쳐져 있는 도로,,1.569672131147541,,,126.625203614349,33.440049258236,,,,,,,,자연관광지,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/ed975250-4128-4c55-a3d9-200fda5a8f22.gif
CNTS_200000000008633,9.81 파크,제주특별자치도 제주시 애월읍 천덕로 880-24,"['커플', '혼자', '아이', '친구', '테마공원', '액티비티', '그래비티레이싱', '스마트레이싱테마파크', '제주애월여행', '제주도카트', '제주데이트', '제주가볼만한곳', '반려동물동반_관광지']",5.0,9,447,(+82) 064-1833-9810,제주도의 중심 한라산과 비양도를 품은 푸른 바다를 마주하는 실외 공간과 ‘iF 디자인 어워드’를 수상한 감각적인 실내 공간을 모두 경험할 수 있는 테마파크다. 제주의 자연과 어우러져 전혀 새로운 형태의 스마트하고 다채로운 어트랙션과 트렌디한 부대시설을 즐기며 사랑하는 이들과 잊지 못할 특별한 추억을 만들어보자.,,1.7794117647058822,"어트렉션 별 운영시간 상이. 홈페이지 참조. 네이버 예약 가능. 기상상황에 따라 이용가능하므로 이동 전 문의처 통해 확인 필수 / 반려동물: 매주 토요일 반려동물 전용 티켓 구매시 입장 가능, 실내외 목줄 착용 필수, 동몰보호법에 따라 목줄 또는 가슴줄 길이 2미터 이내 유지, 배변봉투 별도 비치, 1인 1반려동물 입장, 법적 맹견 아니 다른 견종에 대한 제한 없음, 중형견/대형견 입장 전화문의",,126.366664,33.39028982,"유료,홈페이지 참조.","공용주차장,화장실,편의점",실내+실외,09:00:00,18:20:00,09:00:00,18:20:00,레저스포츠,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202310/17/aad50d81-9cce-4c12-a3c3-67f9826b9a73.jpg
CNTS_200000000011553,M1971 요트투어,제주특별자치도 서귀포시 대정읍 최남단해안로 128,"['체험관광', '경관/포토', '휴식/힐링', '체험', '포토스팟', 'waterleisure', '수상레저', '어트랙션', '관광지', '무장애관광']",5.0,1,34,(+82) 064-901-1971,제주 돌고래와 함께하는 요트투어,해양스포츠,1.5,네이버 예약: https://m.booking.naver.com/booking/12/bizes/532249,하,126.257132162474,33.2101161544348,유료,"공용주차장,현금결제,카드결제,화장실,무료 WIFI,음료대",실내+실외,09:00:00,18:00:00,09:00:00,18:00:00,레저스포츠,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202108/17/d48b1b76-fc71-434f-93ec-113f54552be0.jpg
CNTS_300000000012832,감귤박물관 감귤따기 체험,제주특별자치도 서귀포시 효돈순환로 441,"['효돈', '감귤따기체험']",5.0,0,6,(+82) 064-767-3010,주렁주렁 노랗게 익은 감귤을 직접 딸 수 있는 체험장,,1.4776119402985075,연중무휴,,126.607428496419,33.271593041773,,,,09:30:00,17:00:00,09:30:00,17:00:00,"전시회, 박물관 등 문화시설",https://api.cdn.visitjeju.net/photomng/thumbnailpath/202311/21/424acb06-d689-4a7b-bcc7-6739b1afb9be.jpg
CONT_000000000500026,개오름,제주특별자치도 서귀포시 표선면 성읍이리로57번길 162,"['커플', '친구', '혼자', '맑음', '오름', '자연경관', '도보여행', '도보']",5.0,1,9,(+82) 064-787-1367,모양이 개모양 같다고 하여 붙여진 개오름,,1.569672131147541,"주차 : 정자가 보이는 곳 입구에 주차공간 있음, 소요시간: 왕복 약 70분 (난이도 中)/둘레길 탐방 약 60분 소요 *공동목장 진입 불가",,126.76821649479,33.4238317194182,,유도 및 안내시설,,,,,,자연관광지,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202112/16/34e2f654-5f22-4473-b83d-b5c72889713b.JPG
