음식점 이름,음식점 주소,전화번호,태그,특징,상세페이지 주소,좌표,lat,lon,평일오픈시간,평일클로즈시간,주말오픈시간,주말클로즈시간,img,주차시설,가성비,반려동물동반,위생,로컬 맛집,조용한,좋은 분위기,오션뷰,뷰가 좋은,theme,리뷰,has_required_food,id
도토리키친본점,제주특별자치도 제주시 북성로 59,0507-1463-1021,"배틀트립, 데이트, 혼밥","깔끔한, 시원, 점심식사, 반려동물동반, 유아의자, 무료주차",https://www.diningcode.com/profile.php?rid=qeyrPcbq2Vv5,"{'lat': '33.5153867771151', 'lng': '126.518603593207'}",33.51538678,126.5186036,10:30,16:30,10:30,16:30,https://api.cdn.visitjeju.net/photomng/imgpath/202208/30/bfb9797e-f4a9-4fdf-a4ea-6e3f88755f55.jpg,True,False,True,True,False,False,False,False,False,"#청귤소바 #톳유부초밥 #소바롤
#냉소바 #치킨온소바 #음식 #안전여행스탬프 #소바 #유부초밥 #새우감자고로케 #무장애관광",121.3,False,178
돈향기,제주특별자치도 제주시 관덕로15길 30,064-724-0228,"식사모임, 회식","서민적인, 현지인맛집, 점심식사, 저녁식사, 무료주차, 발렛파킹",https://www.diningcode.com/profile.php?rid=l34qAKcM8piD,"{'lat': '33.5158206415977', 'lng': '126.527010898852'}",33.51582064,126.5270109,11:30,22:40,11:30,22:40,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/752dd6f5-aa15-4bfe-b824-01a9408c8d96.gif,True,True,False,False,True,False,False,False,False,"#흑돼지 #한식 #전복흑돼지세트
#오겹살 #흑돼지구이 #목살 #가브리살 #항정살 #대패삼겹살 #2022고메페스타 #무장애관광",74.3,False,179
돌집식당,제주특별자치도 서귀포시 표선면 서성일로 23,0507-1324-3720,"가족외식, 식사모임","푸짐한, 예약, 점심식사, 저녁식사, 무료주차",https://www.diningcode.com/profile.php?rid=8ssylPfuzjTq,"{'lat': '33.3940137283311', 'lng': '126.800734017451'}",33.39401373,126.800734,10:00,21:00,10:00,21:00,https://api.cdn.visitjeju.net/photomng/imgpath/201911/06/4739b6c0-323d-49db-b527-e2ac47ca338f.jpg,True,False,False,False,False,False,False,False,False,"#흑돼지 #두루치기 #게우밥
#전복장 #음식 #갈치조림 #간장게장 #무장애관광",78.2,False,180
동도원,제주특별자치도 서귀포시 이어도로 189,064-738-2201,"모범음식점, 식사모임, 데이트","서민적인, 향토음식, 아침식사, 점심식사, 저녁식사, 유아의자, 무료주차",https://www.diningcode.com/profile.php?rid=pWUsFFszygvz,"{'lat': '33.239619866147', 'lng': '126.441740880239'}",33.23961987,126.4417409,9:00,21:00,9:00,21:00,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/cb174d03-b2ed-48d8-b7cb-154e4da89e75.jpg,True,True,False,False,False,False,False,False,False,"#고등어 #성게 #해산물
#한식 #음식 #고등어조림 #생선조림 #옥돔구이 #해물뚝배기 #정식 #한정식 #뚝배기 #비빔밥",79.9,False,181
동해미락,제주특별자치도 서귀포시 칠십리로 133,0507-1310-5921,"식사모임, 술모임","고급스러운, 오션뷰, 저녁식사, 바다가보이는, 반려동물동반, 무료주차, 발렛파킹",https://www.diningcode.com/profile.php?rid=pSZzzBr7QgSg,"{'lat': '33.2436675559946', 'lng': '126.568226340864'}",33.24366756,126.5682263,12:30,22:30,12:30,22:30,https://api.cdn.visitjeju.net/photomng/imgpath/202106/30/fb15e7c5-64f1-416b-ba98-0ba85d27cd44.jpg,True,False,True,False,False,False,True,True,False,"#휴식/치유 #음식 #회
#갈치회 #고등어회 #식당 #활어회 #다금바리회 #능성어 #참돔회 #황돔회 #전복회 #오징어회 #소라회 #갈치구이 #고등어구이 #옥돔구이 #무장애관광",73.4,False,182
돼지촌,제주특별자치도 제주시 원노형남1길 28,064-713-9222,"제주도민맛집, 술모임, 데이트","현지인맛집, 숯불, 저녁식사, 무료주차",https://www.diningcode.com/profile.php?rid=fGdR6Hk2kq5G,"{'lat': '33.4838363170161', 'lng': '126.483387868342'}",33.48383632,126.4833879,17:00,0:00,17:00,0:00,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/062995b1-6250-46db-8b45-08825b13ad51.jpg,True,False,False,False,True,False,False,False,False,"#등갈비 #초벌구이 #등갈비구이
#음식 #흑돼지 #흑돼지구이 #오겹살 #삼겹살 #가브리살 #목살 #갈매기살 #항정살 #비빔국수 #열무국수",56.8,False,183
뚱보조개,제주특별자치도 제주시 서광로28길 53,064-752-0575,"술모임, 모임","시끌벅적한, 예약, 예약필수, 반려동물동반, 주차, 배달",https://www.diningcode.com/profile.php?rid=pZTJeDlflVYl,"{'lat': '33.4969775820609', 'lng': '126.529692729527'}",33.49697758,126.5296927,15:00,23:50,15:00,23:50, https://search.pstatic.net/common/?src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221214_108%2F1671022798414631Kd_JPEG%2F%25C1%25B6%25B0%25B3%25B1%25B8%25C0%25CC_02.jpg,True,False,True,False,False,False,False,False,False,"#조개구이 #해물탕 #생새우오도리소금구이
#음식 #모듬조개구이 #조개찜 #소금구이 #회 #가리비구이 #가리비회 #가리비찜 #새우 #왕새우소금구이 #새우볶음밥 #조개칼국수 #해물짬뽕라면 #동치미국수 #연포탕 #조개탕 #낙지볶음 #산낙지탕탕이 #전복회 #무장애관광",72.6,False,184
라지마할,제주특별자치도 제주시 신광로 43,064-749-4924,데이트,"이국적/이색적, 매콤, 점심식사, 저녁식사, 주차",https://www.diningcode.com/profile.php?rid=xXVfd5DssXBU,"{'lat': '33.4882962440632', 'lng': '126.490251360548'}",33.48829624,126.4902514,11:30,23:30,11:30,23:30,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/e770f3b1-167f-4ee9-8930-7d0e75721bf6.png,True,False,False,False,False,False,False,False,False,"#무슬림 #카레 #탄두리치킨
#볶음밥 #음식 #치킨 #무장애관광 #카레돈까스 #새우카레덮밥 #소고기카레덮밥 #치킨카레 #사모사 #감자튀김 #샐러드 #그린샐러드 #토마토샐러드 #치킨샐러드",67.3,False,185
만민식당,제주특별자치도 제주시 한림읍 중산간서로 4618-1,064-796-4473,"최자로드, 제주도민맛집","현지인맛집, 깔끔한, 저녁식사, 유아의자, 주차",https://www.diningcode.com/profile.php?rid=ByWrkdrhoDXK,"{'lat': '33.3839457010894', 'lng': '126.284276909706'}",33.3839457,126.2842769,10:00,21:30,10:00,21:30,https://api.cdn.visitjeju.net/photomng/imgpath/202002/21/8c94aa61-4f68-42e7-b319-f78d4f0e45c4.jpg,True,False,False,True,True,False,False,False,False,"#해물전골 #갈치조림 #한식
#음식 #제주갈치조림 #해물찜 #고등어조림 #갈치구이 #옥돔구이 #고등어구이 #전복구이 #해물탕 #꽃게탕 #꽃게찜 #해물파전 #파전 #딱새우 #뚝배기 #전복뚝배기 #해물뚝배기 #성게미역국 #양념게장",73.0,False,186
말이,제주특별자치도 제주시 구좌읍 세화1길 40,0507-1438-4567,"혼밥, 데이트","캐주얼한, 매콤, 점심식사, 저녁식사, 포장가능, 셀프바, 주차",https://www.diningcode.com/profile.php?rid=7PcfUu604HKK,"{'lat': '33.5266558354228', 'lng': '126.855552277946'}",33.52665584,126.8555523,11:30,18:00,11:30,18:00,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/c159541d-886c-4479-bc0b-1f87522b6d2c.jpg,True,False,False,False,False,False,True,False,False,"#김말이 #튀김 #떡볶이
#음식 #치즈떡볶이 #김말이튀김 #김밥 #해물라면 #새우튀김 #라면 #2022고메페스타 #오징어튀김 #고구마튀김 #단호박튀김 #피쉬&칩스 #왕새우튀김 #계란라면 #모둠튀김 #술 #수제맥주 #생맥주 #수입맥주",78.9,False,187
모리노아루요,제주특별자치도 제주시 애월읍 하소로 769-58,0507-1377-4253,"혼밥, 데이트","깔끔한, 숲속, 점심식사, 저녁식사, 무료주차",https://www.diningcode.com/profile.php?rid=ai7nIjJKTvep,"{'lat': '33.418710491329', 'lng': '126.401101117591'}",33.41871049,126.4011011,11:30,20:00,11:30,20:00,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/43de44a9-b475-474e-89d3-52e4bf62d84e.jpg,True,False,False,True,False,False,False,False,False,"#덮밥전문점 #마스터셰프코리아우승 #메로구이덮밥
#해산물덮밥 #일식 #음식 #장어덮밥 #덮밥 #치킨가라아게 #2022고메페스타 #카이센동 #메로 #부타동 #라면 #새우튀김",71.0,False,188
몽땅,제주특별자치도 제주시 한경면 연명로 385,0507-1357-3241,"데이트, 식사모임","조용한, 예약, 점심식사, 정원, 무료주차",https://www.diningcode.com/profile.php?rid=1zofgQwdwigA,"{'lat': '33.305843998746', 'lng': '126.25801253603'}",33.305844,126.2580125,11:00,16:00,11:00,16:00,https://api.cdn.visitjeju.net/photomng/imgpath/202306/07/4eb58c01-083a-4fad-abbe-c863cc02c909.jpg,True,False,False,False,False,True,False,False,True,"#한경면 #돈까스 #치즈돈까스
#파스타 #크림파스타 #보말 #팥빙수",74.1,False,189
몰질식육식당,제주특별자치도 서귀포시 이어도로 598,064-739-1542,"백종원의3대천왕, 해장","서민적인, 현지인, 점심식사, 무료주차",https://www.diningcode.com/profile.php?rid=80aKaLfANlTm,"{'lat': '33.2353586944146', 'lng': '126.480278264267'}",33.23535869,126.4802783,10:30,15:00,10:30,15:00,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/2271927d-611c-4d1f-9232-4fd2c7b13d02.gif,True,True,False,False,False,False,False,False,False,"#복국 #고기짬뽕 #한식
#음식 #복지리탕 #왕만두 #2022고메페스타 #지리탕 #매운탕 #복매운탕 #짬뽕 #짬뽕밥 #우동",93.5,False,190
웅담식당,제주특별자치도 서귀포시 중앙로59번길 11,0507-1379-6442,"제주도민맛집, 식사모임, 회식","시끌벅적한, 현지인맛집, 저녁식사, 연탄불, 주차",https://www.diningcode.com/profile.php?rid=EjJehBUS9PKh,"{'lat': '33.2496142779195', 'lng': '126.560278890295'}",33.24961428,126.5602789,15:00,23:00,15:00,23:00,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/4de8a3e0-38ae-4378-a6a1-cf43617fd426.jpg,True,False,False,False,True,False,False,False,False,"#돼지불고기 #백반 #한식
#음식 #청국장 #닭도리탕 #멸치국수 #국밥 #소머리국밥 #콩국수 #오겹살 #목살 #항정살 #대패삼겹살 #두루치기 #냉면 #비빔냉면 #물냉면 #정식",86.1,False,191
바당지기식당,제주특별자치도 제주시 구좌읍 해맞이해안로 480,064-784-6258,"배틀트립, 가족외식","서민적인, 오션뷰, 아침식사, 점심식사, 저녁식사, 바다가보이는, 아기의자, 무료주차",https://www.diningcode.com/profile.php?rid=yZjG8BaXXTLL,"{'lat': '33.5547881167013', 'lng': '126.797957635152'}",33.55478812,126.7979576,09:00,21:00,09:00,21:00,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/d18e1c9a-77ee-4afa-b679-ca653062e74b.jpg,True,True,False,False,False,False,False,True,False,"#우럭정식 #우럭튀김 #전복뚝배기
#갈치조림 #옥돔구이 #음식 #매운탕 #우럭매운탕 #횔어우럭매운탕 #정식 #전복죽 #제주갈치조림 #우럭 #고등어조림 #우럭조림 #고등어구이 #뚝배기 #성게국 #성게미역국 #물회 #한치물회 #자리물회 #해산물 #해산물모둠",79.6,False,192
보영반점,제주특별자치도 제주시 한림읍 한림로 692-1,064-796-2042,"제주도민맛집, 해장","서민적인, 현지인맛집, 점심식사, 저녁식사",https://www.diningcode.com/profile.php?rid=BDvs7M612bko,"{'lat': '33.4165701709193', 'lng': '126.265146414543'}",33.41657017,126.2651464,11:00,19:30,11:00,19:30,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/90f6319e-cda2-4300-b156-2210daaf862e.jpg,False,True,False,False,True,False,False,False,False,"#중식 #간짬뽕 #탕수육
#고량주 #볶음짬뽕 #음식 #짬뽕 #짜장면 #잡채밥 #2022고메페스타 #사천탕수육 #라조육 #깐풍육 #깐풍기 #라조기 #새우튀김 #깐풍새우 #칠리새우 #잡채 #양장피 #팔보채 #고추잡채 #유산슬 #우동 #간짜장 #삼선짜장 #삼선짬뽕 #백짬뽕 #삼선간짜장 #삼선우동 #고추짬뽕 #냉우동 #볶음밥 #짬뽕밥 #고추짬뽕밥 #삼선볶음밥 #잡탕밥 #술 #중국술 #연태고량주 #죽엽청주 #공부가주",62.4,False,193
모구리식당,제주특별자치도 서귀포시 성산읍 서성일로 1134,0507-1385-5552,"제주도민맛집, 생방송오늘저녁, 데이트, 가족모임","깔끔한, 현지인맛집, 점심식사, 저녁식사, 무료주차",https://www.diningcode.com/profile.php?rid=8GjCVIisOdcN,"{'lat': '33.4451307855529', 'lng': '126.899675143168'}",33.44513079,126.8996751,10:00,21:00,10:00,21:00,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/589393f7-4136-4dd1-b488-abfd13e28525.jpg,True,False,False,True,True,False,False,False,False,"#갈치조림 #고등어조림 #음식
#제주갈치조림 #갈치국 #해물뚝배기 #성게미역국 #옥돔구이 #갈치구이 #제주갈치구이 #2022고메페스타 #생선구이 #고등어구이 #뚝배기 #전복해물뚝배기 #스테이크 #갈치",73.4,False,194
새벽숯불가든제주본점,제주특별자치도 서귀포시 성산읍 일주동로 4036,0507-1402-9589,"가족외식, 단체예약","서민적인, 예약, 점심식사, 저녁식사, 좌식테이블, 아기의자, 무료주차",https://www.diningcode.com/profile.php?rid=ppDDcTVpKviY,"{'lat': '33.4676156699205', 'lng': '126.906701739594'}",33.46761567,126.9067017,12:30,22:00,12:30,22:00,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/fa271d7d-0624-492b-8b23-1323205af84b.jpg,True,True,False,False,False,False,False,False,False,"#흑돼지 #참숯구이 #한식
#음식 #흑돼지구이 #돼지구이 #오겹살 #목살 #흑돼지오겹살 #돼지주물럭 #주물럭 #냉면 #비빔냉면 #물냉면 #된장찌개",85.5,False,195
색달식당본점,제주특별자치도 서귀포시 예래로 255-18,0507-1321-1741,"가족외식, 부모님","깔끔한, 현지인맛집, 아침식사, 점심식사, 저녁식사, 유아의자, 무료주차",https://www.diningcode.com/profile.php?rid=MyL1lEITZmGm,"{'lat': '33.2418117185555', 'lng': '126.386244199585'}",33.24181172,126.3862442,10:00,21:00,10:00,21:00,https://api.cdn.visitjeju.net/photomng/imgpath/201910/10/3d8126ed-ace0-4ac8-9ac1-7f03743e5995.jpg,True,False,False,True,True,False,False,False,False,"#갈치조림 #성게미역국 #전복뚝배기
#옥돔구이 #고등어구이 #음식 #갈치구이 #갈치회 #갈치튀김 #회무침 #전복버터구이 #데마끼 #가마솥밥",137.5,False,196
서귀포흑돈,제주특별자치도 서귀포시 칠십리로 278,064-767-9718,"식사모임, 술모임","예약, 오션뷰, 점심식사, 저녁식사, 연중무휴, 야외테라스, 셀프바, 무료주차",https://www.diningcode.com/profile.php?rid=NTGvIrvL88zY,"{'lat': '33.24787337171', 'lng': '126.582210932211'}",33.24787337,126.5822109,12:00,22:00,12:00,22:00,https://api.cdn.visitjeju.net/photomng/imgpath/201910/28/6888271c-db68-4379-be7a-3367fd820c9a.jpg,True,False,False,False,False,False,False,True,True,"#흑돼지 #열무냉면 #김치찌개
#고등어구이 #음식",66.0,False,197
성미가든,제주특별자치도 제주시 조천읍 교래1길 2,064-783-7092,"백종원의3대천왕, 가족외식, 부모님","서민적인, 현지인맛집, 점심식사, 저녁식사, 좌식, 무료주차",https://www.diningcode.com/profile.php?rid=w7ix6EvvlHmf,"{'lat': '33.4375938705248', 'lng': '126.676837977407'}",33.43759387,126.676838,11:00,20:00,11:00,20:00,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/5873d4c5-aaf7-4ecb-a8ef-ae9440bfb274.jpg,True,True,False,False,True,False,False,False,False,"#닭볶음탕 #샤브샤브 #닭고기코스
#음식 #닭도리탕 #백숙 #죽 #녹두죽",82.7,False,198
고등어쌈밥,제주특별자치도 서귀포시 성산읍 섭지코지로25번길 122-5,0507-1427-4944,"1박2일맛집, 가족외식, 식사모임","서민적인, 산책로, 아침식사, 점심식사, 저녁식사, 아기의자, 무료주차",https://www.diningcode.com/profile.php?rid=cOJuNTSAwhbz,"{'lat': '33.449465129432', 'lng': '126.92075579329'}",33.44946513,126.9207558,8:00,22:00,8:00,22:00,https://api.cdn.visitjeju.net/photomng/imgpath/202201/03/371e6944-dc86-4619-9134-664d6b2a9354.jpg,True,True,False,False,False,False,False,False,False,"#묵은지 #고등어쌈밥 #전복성게미역국
#은갈치조림 #한식 #음식 #고등어 #고등어조림 #고등어구이 #간장게장 #전복뚝배기 #갈치조림 #제주갈치조림 #갈치구이 #제주갈치구이 #옥돔구이 #쌈밥 #쌈밥정식 #두루치기 #흑돼지두루치기 #뚝배기 #해물뚝배기 #성게전복미역국",90.8,False,199
어멍횟집,제주특별자치도 서귀포시 성산읍 일출로 29,0507-1418-1177,"데이트, 술모임","서민적인, 예약, 저녁식사, 포장가능, 무료주차",https://www.diningcode.com/profile.php?rid=hhohWhz8dUg4,"{'lat': '33.447884708545', 'lng': '126.915983424569'}",33.44788471,126.9159834,11:00,23:00,11:00,23:00,https://api.cdn.visitjeju.net/photomng/imgpath/202301/18/aca4c422-2140-4066-8d4b-27eb8fde9ad6.jpg,True,True,False,False,False,False,False,False,False,"#생선탕수 #해산물모듬 #활어회
#한식 #횟집 #음식 #고등어회 #회 #광어회 #해산물 #해산물모둠 #전복구이 #옥돔구이 #갈치튀김 #초밥 #매운탕 #지리탕 #새우탕 #딱새우 #갈치회 #방어회 #전복회 #갈치구이 #고등어구이 #연어회 #멍게 #뿔소라 #문어숙회 #새우튀김 #다금바리회 #돌돔회 #감성돔 #참돔회 #우럭회 #성게미역국 #전복죽 #회덮밥 #돈까스 #돈가스 #물회 #한치물회 #전복물회 #소라물회 #모듬물회",77.6,False,200
성산진미식당,제주특별자치도 서귀포시 성산읍 일출로 290,0507-1325-2300,"제주도민맛집, 혼밥, 해장","깔끔한, 서민적인, 아침식사, 점심식사, 저녁식사, 무료주차",https://www.diningcode.com/profile.php?rid=PGWgZoa6HPOu,"{'lat': '33.4635807982308', 'lng': '126.935122996114'}",33.4635808,126.935123,7:00,20:30,7:00,20:30,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/fc8618c7-9edb-484d-9007-1d554f3a89ec.jpg,True,True,False,True,True,False,False,False,False,"#해산물뚝배기 #전복 #바지락
#음식 #한식 #고등어조림 #오분작뚝배기 #옥돔구이 #갈치조림 #성게미역국 #전복죽 #고등어구이",75.2,False,201
