,Unnamed: 0,VISIT_AREA_NM,RAD_NM_ADDR,VISIT_AREA_TYPE_CD,TRAVEL_ID,SID_NM,SGG_NM,DNG_NM,포함여부 ,Unnamed: 9,HASHTAGS
232,275,전통술박물관산사원 본원,경기 포천시 화현면 화동로432번길 25,2,a_a000960,경기도,포천시,내촌면,,,#문화의향연 #정겨운분위기 #전통의재발견 #마음의여유 #감성여행 #고즈넉한시간 #잔잔한기쁨 #독특한체험 #오감만족 #전통의미학 #평온한하루 #특별한경험 #감동적인순간 #여유로운풍경 #고풍스러운분위기
233,276,두타몰,서울 중구 장충단로 275,4,a_a002543,울산광역시,울주군,삼남읍,,,#다채로운쇼핑 #트렌디한공간 #모험적인발견 #현대적감각 #독특한매력 #도심속휴식 #활기찬분위기 #감각적인디자인 #세련된스타일 #이색적인체험 #도시의정취 #패션열기 #문화적다양성 #즐거운탐험 #매혹적인경험
234,277,평화시장,서울 중구 청계천로 274,4,a_a000741,서울특별시,영등포구,여의도동,,,#활기찬분위기 #다양한매력 #현지체험 #문화탐방 #다채로운색깔 #정겨운풍경 #현지인추천 #역동적인분위기 #특색있는경험 #쇼핑의즐거움 #도심속여행 #흥미로운발견 #현지문화체험 #전통과현대 #다양한맛집
235,279,현대백화점 미아점,서울 성북구 동소문로 315,4,a_a005537,경기도,고양시 일산서구,대화동,,,#다양한쇼핑경험 #현대적인분위기 #휴식의공간 #맛있는여행 #쇼핑의즐거움 #편리한위치 #세련된분위기 #문화와함께 #트렌디한장소 #즐거운시간 #가족과함께 #친구와함께 #특별한순간 #여유로운쇼핑 #감각적인경험
236,280,현대모터스튜디오 고양,경기 고양시 일산서구 킨텍스로 217-6,3,a_a005537,경기도,고양시 일산서구,대화동,,,#미래의경험 #혁신적인순간 #기술의향연 #자동차애호가 #디자인의미학 #모험적인체험 #창의력증진 #첨단기술탐방 #흥미진진한탐험 #독창적인아이디어 #새로운발견 #감각적인즐거움 #자동차문화 #미래지향적 #창조적인공간
237,281,인천문화예술회관,인천 남동구 예술로 149,3,a_a012337,인천광역시,남동구,구월동,,,#예술의향기 #문화의향연 #감동적인순간 #창의력충전 #마음의감동 #예술의힘 #예술가와의만남 #문화체험 #감성충전 #영감의샘 #감미로운시간 #예술에빠지다 #감동적인경험 #예술의심연 #마음의위로
238,282,화홍문화예술센터,경기 수원시 팔달구 정조로801번길 24,3,a_a001672,경기도,수원시 팔달구,신풍동,,,#예술의향기 #문화향연 #창의적인공간 #감동의물결 #영감의샘 #정서적힐링 #문화적발견 #마음의안식처 #예술과함께 #문화적여정 #감성의여운 #창의력자극 #예술적영감 #심미적경험 #문화적충만
239,285,리움미술관,서울 용산구 이태원로55길 60-16,3,a_a000123,서울특별시,중구,서소문동,,,#예술의향연 #창의력폭발 #영감의순간 #감각의향연 #문화적충격 #시각적즐거움 #현대미술의향연 #예술적경험 #다채로운색채 #예술속여행 #감동적인작품 #창의적영감 #감성터치 #문화적여정 #예술의감동
240,286,파랑씨어터,서울 종로구 대학로8가길 36,3,a_a000123,서울특별시,중구,서소문동,,,#예술의향기 #감동적인연극 #창의력자극 #문화의심장 #감성충만 #몰입의시간 #감동의물결 #공연의매력 #연극의마법 #예술적영감 #마음의울림 #문화예술체험 #일상의탈출 #예술과소통 #감성여행
241,288,갤러리아백화점 WEST점,서울 강남구 압구정로 343,4,c_c006214,서울특별시,성동구,성수동1가,,,#도심속명소 #고급스러운분위기 #화려한쇼핑 #세련된공간 #럭셔리라이프 #특별한경험 #감각적인시간 #고품격서비스 #트렌디한장소 #프리미엄체험 #독특한매력 #도시의활기 #매혹적인공간 #현대적인미학 #멋진기억
242,290,우정총국시민광장,서울 종로구 우정국로 55,2,a_a001506,서울특별시,강남구,논현동,,,#역사의한페이지 #문화의향연 #감동의순간 #마음의안식처 #고전의아름다움 #따뜻한기억 #감성충만 #전통의매력 #추억의장소 #고유의멋 #평온한시간 #문화탐방 #역사탐험 #내면의평화 #고요한감동
243,291,운현궁,서울 종로구 삼일대로 464,2,a_a001506,서울특별시,강남구,논현동,,,#역사의숨결 #고요한시간 #전통의아름다움 #문화탐방 #감성여행 #역사속으로 #고전의정취 #평온한여정 #과거와현재 #마음의안식 #감동적인방문 #기억에남는순간 #정서적인충전 #한국의멋 #조용한감상
244,293,남양성모성지,경기 화성시 남양읍 남양성지로 112,2,a_a017683,경기도,화성시,남양읍,,,#영적충만 #마음의평온 #고요한순간 #성스러운느낌 #내면의여행 #정신적안식 #명상타임 #영혼의쉼터 #신비로운경험 #자연과조화 #심신의힐링 #순례자의길 #기도의시간 #경건한분위기 #마음의치유
245,294,양화한강공원,서울 영등포구 노들로 221,1,a_a007378,서울특별시,영등포구,당산동,,,#탁트인전망 #상쾌한바람 #자연속휴식 #물멍타임 #도심속힐링 #강가산책 #자연의소리 #마음의안식처 #여유로운순간 #평온한분위기 #강변피크닉 #휴식의미학 #일상의탈출 #소소한행복 #순간의여유
246,295,어둠속의대화,서울 종로구 북촌로 71,3,a_a000082,서울특별시,종로구,계동,,,#감각의재발견 #낯선경험 #깊은성찰 #내면탐험 #감각자극 #신비로운시간 #마음의여행 #새로운시각 #고요한집중 #특별한체험 #감동적인순간 #감성충전 #내면의소리 #잊지못할경험 #마음의여유
247,298,남산골한옥마을,서울 중구 퇴계로34길 28,7,a_a002873,서울특별시,중구,저동2가,,,#전통의멋 #감탄스러운경관 #문화재탐방 #고전의아름다움 #마음의안식처 #고즈넉한시간 #한국의미 #조용한쉼터 #역사속산책 #고풍스러운분위기 #잊지못할순간 #전통의향기 #고전의미학 #평화로운순간 #감성여행
248,299,정약용유적지,경기 남양주시 조안면 다산로747번길 11,2,a_a003390,경기도,남양주시,와부읍,,,#역사탐방 #교육적인장소 #위대한인물 #문화재탐험 #사색의시간 #조용한피크닉 #지혜의여행 #깨달음의순간 #전통의미학 #영감받기 #고요한산책 #마음의양식 #감동적인역사 #가족과함께 #유익한시간
249,300,프렌즈스크린 덕소점,덕소로278,5,a_a003390,경기도,남양주시,와부읍,,* 스크린 골프,#현실도피 #이색체험 #몰입감최고 #골프매력 #감탄연발 #기대이상 #상쾌한기분 #스트레스해소 #도전정신 #성취감느낌 #친구와함께 #즐거운경험 #소소한행복 #색다른체험 #휴식시간
250,301,물의정원,경기 남양주시 조안면 북한강로 398,1,a_a003390,경기도,남양주시,와부읍,,,#자연속의여유 #고요한물결 #평온한시간 #자연과하나됨 #마음의안식처 #힐링스팟 #소담한풍경 #감성적인순간 #물결따라 #자연의아름다움 #내면의평화 #조용한피크닉 #자연속쉼터 #평화로운하루 #감성힐링
251,302,한강뮤지엄,경기 남양주시 와부읍 경강로926번길 30,3,a_a003390,경기도,남양주시,와부읍,,,#예술의향연 #창의력자극 #문화탐방 #감성충만 #영감의순간 #생각의확장 #마음의여유 #아름다운전시 #독특한경험 #감각의자극 #시간의여행 #예술적감동 #감동적인전시 #잔잔한기쁨 #새로운발견
252,303,미호박물관,경기 남양주시 고산로126번길 15-2,2,a_a003390,경기도,남양주시,와부읍,,,#예술의향연 #마음의산책 #창의적인공간 #감정의흐름 #문화의향기 #영감의샘 #고요한시간 #깊은생각 #아름다움속으로 #기억의조각 #마음속여행 #예술적자극 #조용한감동 #감성의여운 #순수의발견
253,306,가회동백인제가옥,서울 종로구 북촌로7길 16,1,a_a005707,서울특별시,종로구,가회동,,,#역사속으로 #고요한순간 #차분한기분 #전통미의재발견 #문화산책 #감동의여운 #마음의여유 #고즈넉한아침 #정겨운풍경 #옛정취 #조용한힐링 #감성여행 #전통의미학 #따뜻한기억 #시간의흔적
254,307,율동공원,경기 성남시 분당구 문정로 145,1,a_a003807,서울특별시,중구,을지로6가,,,#자연의품속 #상쾌한바람 #힐링산책 #평온한시간 #잔잔한호수 #자연속휴식 #푸르른경관 #감성충만 #행복한순간 #자연과함께 #마음의여유 #소중한시간 #여유로운날 #잔잔한행복 #자연의소리
255,308,봉은사,서울 강남구 봉은사로 531,2,a_a000198,서울특별시,종로구,예지동,,,#명상시간 #고요한순간 #마음의안식 #자연과함께 #정신적평안 #아름다운풍경 #문화탐방 #역사속으로 #영혼의휴식 #평온한마음 #전통의미학 #마음의여유 #사색의시간 #조용한힐링 #내면의평화
256,309,서울역사박물관,서울 종로구 새문안로 55,2,a_a008211,서울특별시,송파구,잠실동,,,#역사의숨결 #문화의향연 #지식의확장 #과거로의여행 #감동의순간 #역사적호기심 #서울의기록 #유물탐험 #시간의흐름 #역사속산책 #문화유산탐방 #새로운발견 #기억의조각 #교육적경험 #박물관여행
257,312,동해수산시장,서울 서초구 서초대로52길 17 지하1층,4,a_a008211,서울특별시,송파구,잠실동,,,#신선한경험 #다양한해산물 #맛있는발견 #활기찬시장 #지역특산물 #해산물천국 #싱싱한풍미 #시장탐방 #흥미로운발견 #해산물축제 #맛의모험 #시장구경 #현지의맛 #독특한경험 #즐거운미각여행
258,313,평촌중앙공원,경기 안양시 동안구 관평로 149,1,a_a001584,서울특별시,강남구,역삼동,,,#자연속의휴식 #평화로운산책 #일상의탈출 #맑은공기 #마음의여유 #힐링스팟 #조용한시간 #여유로운오후 #피크닉의즐거움 #감성산책 #일상의쉼표 #자연과함께 #따뜻한햇살 #여유로운풍경 #평온한마음
259,314,범계역광장,경기 안양시 동안구 동안로 지하 130,4,a_a001584,서울특별시,강남구,역삼동,,,#도시의활기 #현대적인아름다움 #문화속으로 #다채로운경험 #신비로운감정 #일상의탈출 #시민의쉼터 #도심속자연 #감각적인순간 #여유로운시간 #분주한거리 #도심의매력 #소소한행복 #다양한문화 #사람들의이야기
260,316,서울대공원,경기 과천시 대공원광장로 102,6,a_a001584,서울특별시,강남구,역삼동,,,#자연과함께 #힐링여행 #풍경속으로 #마음의안정 #생명의기적 #따스한햇살 #평온한시간 #조용한산책 #행복한순간 #여유로운하루 #기분좋은바람 #맑은공기 #숲속여행 #자연속의쉼터 #마음의평화
261,317,과천향교,경기 과천시 자하동길 18,2,a_a001584,서울특별시,강남구,역삼동,,,#역사의깊이 #평온한시간 #고즈넉한정취 #시간의흐름 #문화탐방 #아름다운추억 #감동의여운 #마음의안식처 #고전의아름다움 #감성여행 #전통의향기 #추억의여행 #힐링공간 #매혹적인장소 #잔잔한감동
262,318,망원한강공원,서울 마포구 마포나루길 467,1,a_a002061,서울특별시,마포구,서교동,,,#자연속에서 #휴식의시간 #조용한산책 #도심속쉼터 #강바람맞으며 #근심없는순간 #여유로운풍경 #하늘과물의조화 #마음의안식 #자연의선물 #한강의매력 #별빛아래산책 #마음의여유 #자연과의교감 #맑은공기속에서
263,319,동구릉,경기 구리시 동구릉로 197,2,a_a003791,경기도,남양주시,다산동,,,#역사탐방 #고요한시간 #자연과함께 #문화유산 #감동의순간 #마음의안식 #고전의아름다움 #여유로운시간 #전통의숨결 #평화의정원 #추억만들기 #힐링여행 #매력적인경험 #감성여행 #잔잔한여운
264,320,현대프리미엄아울렛 스페이스원,경기 남양주시 다산순환로 50,4,a_a003791,경기도,남양주시,다산동,,,#쇼핑천국 #다채로운경험 #현대적인미학 #눈부신디자인 #문화와만남 #풍부한볼거리 #만족스러운하루 #여유로운산책 #독특한경험 #기분좋은발견 #감각적인공간 #즐거운발견 #다양한매력 #행복한시간 #특별한순간
265,321,고구려대장간마을,경기 구리시 우미내길 41,7,a_a003791,경기도,남양주시,다산동,,,#고대의숨결 #문화유산탐방 #역사의흐름 #정교한장인정신 #시간의흔적 #옛날이야기 #예술의혼 #감탄의연속 #전통의미학 #문화재보호 #발견의기쁨 #고고학여행 #유적지탐험 #전설의현장 #고구려의정수
266,322,롯데백화점 평촌점,경기 안양시 동안구 시민대로 180,4,a_a004402,경기도,안양시 동안구,평촌동,,,#다채로운경험 #쇼핑의즐거움 #럭셔리한시간 #트렌디한공간 #미식탐방 #감각적인디자인 #휴식의낙원 #문화탐방 #눈호강 #마음의힐링 #특별한순간 #최신유행 #품격있는시간 #세련된분위기 #호기심자극
267,325,앨리웨이 광교,경기 수원시 영통구 광교호수공원로 80,4,a_a001440,서울특별시,중구,회현동1가,,,#도심속여유 #감각적인공간 #감성가득 #감동적인순간 #힐링타임 #아름다운기억 #마음의쉼터 #자연과함께 #문화체험 #소소한행복 #잔잔한감동 #일상탈출 #도심속자연 #리프레시 #편안한시간
268,326,무신사 스탠다드 강남,서울 서초구 서초대로77길 54,4,a_a000413,서울특별시,중구,신당동,,,#세련된감성 #도시의멋 #트렌디한공간 #스타일업데이트 #감각적인쇼핑 #현대적인매력 #패션의중심 #감성공간 #디자인의힘 #유니크한경험 #취향저격 #도심속여유 #패션아이콘 #독특한발견 #세련된취향
